"Dataset"	"Disease"	"Tissue"	"Sample"	"Replicate"	"ORF1p"	"ORF2p"	"ORF0"	"ORF1p_variants"	"ORF2p_variants"	"HERV_proteins"	"PTMs"
"800"	"PXD004682"	"non-small cell lung carcinoma"	NA	70	1	0	0	0	"0"	"0"	"0"	NA
"801"	"PXD004682"	"non-small cell lung carcinoma"	NA	71	1	0	0	0	"0"	"0"	"0"	NA
"802"	"PXD004682"	"non-small cell lung carcinoma"	NA	71	1	0	0	0	"0"	"0"	"0"	NA
"803"	"PXD004682"	"non-small cell lung carcinoma"	NA	72	1	0	0	0	"0"	"0"	"0"	NA
"804"	"PXD004682"	"non-small cell lung carcinoma"	NA	72	1	0	0	0	"0"	"0"	"0"	NA
"805"	"PXD004682"	"non-small cell lung carcinoma"	NA	73	1	0	0	0	"0"	"0"	"0"	NA
"806"	"PXD004682"	"non-small cell lung carcinoma"	NA	73	1	0	0	0	"0"	"0"	"0"	NA
"807"	"PXD004682"	"non-small cell lung carcinoma"	NA	74	1	0	0	0	"0"	"0"	"0"	NA
"808"	"PXD004682"	"non-small cell lung carcinoma"	NA	74	1	0	0	0	"0"	"0"	"0"	NA
"809"	"PXD004682"	"non-small cell lung carcinoma"	NA	75	1	0	0	0	"0"	"0"	"0"	NA
"810"	"PXD004682"	"non-small cell lung carcinoma"	NA	75	1	0	0	0	"0"	"0"	"0"	NA
"811"	"PXD004682"	"non-small cell lung carcinoma"	NA	76	1	0	0	0	"0"	"0"	"0"	NA
"812"	"PXD004682"	"non-small cell lung carcinoma"	NA	76	1	0	0	0	"0"	"0"	"0"	NA
"813"	"PXD004682"	"non-small cell lung carcinoma"	NA	77	1	0	0	0	"0"	"0"	"0"	NA
"814"	"PXD004682"	"non-small cell lung carcinoma"	NA	77	1	0	0	0	"0"	"0"	"0"	NA
"815"	"PXD004682"	"non-small cell lung carcinoma"	NA	78	1	0	0	0	"0"	"0"	"0"	NA
"816"	"PXD004682"	"non-small cell lung carcinoma"	NA	78	1	0	0	0	"0"	"0"	"0"	NA
"817"	"PXD004682"	"non-small cell lung carcinoma"	NA	79	1	0	0	0	"0"	"0"	"0"	NA
"818"	"PXD004682"	"non-small cell lung carcinoma"	NA	79	1	0	0	0	"0"	"0"	"0"	NA
"819"	"PXD004682"	"non-small cell lung carcinoma"	NA	80	1	0	0	0	"0"	"0"	"0"	NA
"820"	"PXD004682"	"non-small cell lung carcinoma"	NA	80	1	0	0	0	"0"	"0"	"0"	NA
"821"	"PXD004682"	"non-small cell lung carcinoma"	NA	81	1	0	0	0	"0"	"0"	"0"	NA
"822"	"PXD004682"	"non-small cell lung carcinoma"	NA	81	1	0	0	0	"0"	"0"	"0"	NA
"823"	"PXD004682"	"non-small cell lung carcinoma"	NA	82	1	0	0	0	"0"	"0"	"0"	NA
"824"	"PXD004682"	"non-small cell lung carcinoma"	NA	82	1	0	0	0	"0"	"0"	"0"	NA
"825"	"PXD004682"	"non-small cell lung carcinoma"	NA	83	1	0	0	0	"0"	"0"	"0"	NA
"826"	"PXD004682"	"non-small cell lung carcinoma"	NA	83	1	0	0	0	"0"	"0"	"0"	NA
"827"	"PXD004682"	"non-small cell lung carcinoma"	NA	84	1	0	0	0	"0"	"0"	"0"	NA
"828"	"PXD004682"	"non-small cell lung carcinoma"	NA	84	1	0	0	0	"0"	"0"	"0"	NA
"829"	"PXD004682"	"non-small cell lung carcinoma"	NA	85	1	0	0	0	"0"	"0"	"0"	NA
"830"	"PXD004682"	"non-small cell lung carcinoma"	NA	85	1	0	0	0	"0"	"0"	"0"	NA
"831"	"PXD004682"	"non-small cell lung carcinoma"	NA	86	1	0	0	0	"0"	"0"	"0"	NA
"832"	"PXD004682"	"non-small cell lung carcinoma"	NA	86	1	0	0	0	"0"	"0"	"0"	NA
"833"	"PXD004682"	"non-small cell lung carcinoma"	NA	87	1	0	0	0	"0"	"0"	"0"	NA
"834"	"PXD004682"	"non-small cell lung carcinoma"	NA	87	1	0	0	0	"0"	"0"	"0"	NA
"835"	"PXD004682"	"non-small cell lung carcinoma"	NA	88	1	0	0	0	"0"	"0"	"0"	NA
"836"	"PXD004682"	"non-small cell lung carcinoma"	NA	88	1	0	0	0	"0"	"0"	"0"	NA
"837"	"PXD004682"	"non-small cell lung carcinoma"	NA	89	1	0	0	0	"0"	"0"	"0"	NA
"838"	"PXD004682"	"non-small cell lung carcinoma"	NA	89	1	0	0	0	"0"	"0"	"0"	NA
"839"	"PXD004682"	"non-small cell lung carcinoma"	NA	90	1	0	0	0	"0"	"0"	"0"	NA
"840"	"PXD004682"	"non-small cell lung carcinoma"	NA	90	1	0	0	0	"0"	"0"	"0"	NA
"841"	"PXD004682"	"non-small cell lung carcinoma"	NA	91	1	0	0	0	"0"	"0"	"0"	NA
"842"	"PXD004682"	"non-small cell lung carcinoma"	NA	91	1	0	0	0	"0"	"0"	"0"	NA
"843"	"PXD004682"	"non-small cell lung carcinoma"	NA	92	1	0	0	0	"0"	"0"	"0"	NA
"844"	"PXD004682"	"non-small cell lung carcinoma"	NA	92	1	0	0	0	"0"	"0"	"0"	NA
"845"	"PXD004682"	"non-small cell lung carcinoma"	NA	93	1	0	0	0	"0"	"0"	"0"	NA
"846"	"PXD004682"	"non-small cell lung carcinoma"	NA	93	1	0	0	0	"0"	"0"	"0"	NA
"847"	"PXD004682"	"non-small cell lung carcinoma"	NA	94	1	0	0	0	"0"	"0"	"0"	NA
"848"	"PXD004682"	"non-small cell lung carcinoma"	NA	94	1	0	0	0	"0"	"0"	"0"	NA
"849"	"PXD004682"	"non-small cell lung carcinoma"	NA	95	1	0	0	0	"0"	"0"	"0"	NA
"850"	"PXD004682"	"non-small cell lung carcinoma"	NA	95	1	0	0	0	"0"	"0"	"0"	NA
"851"	"PXD004682"	"non-small cell lung carcinoma"	NA	96	1	0	0	0	"0"	"0"	"0"	NA
"852"	"PXD004682"	"non-small cell lung carcinoma"	NA	96	1	0	0	0	"0"	"0"	"0"	NA
"853"	"PXD004818"	"malignant_mesothelioma"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"854"	"PXD004818"	"malignant_mesothelioma"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"855"	"PXD004818"	"malignant_mesothelioma"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"856"	"PXD004818"	"malignant_mesothelioma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"857"	"PXD004818"	"malignant_mesothelioma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"858"	"PXD004818"	"malignant_mesothelioma"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"859"	"PXD004818"	"malignant_mesothelioma"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"860"	"PXD004818"	"malignant_mesothelioma"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"861"	"PXD004818"	"malignant_mesothelioma"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"862"	"PXD004818"	"malignant_mesothelioma"	NA	4	1	0	0	0	"0"	"0"	"0"	NA
"863"	"PXD004818"	"malignant_mesothelioma"	NA	4	1	0	0	0	"0"	"0"	"0"	NA
"864"	"PXD004818"	"malignant_mesothelioma"	NA	4	1	0	0	0	"0"	"0"	"0"	NA
"865"	"PXD004818"	"malignant_mesothelioma"	NA	5	1	0	0	0	"0"	"ORF2p_HS_115_(5.047)"	"0"	NA
"866"	"PXD004818"	"malignant_mesothelioma"	NA	5	1	0	0	0	"0"	"ORF2p_HS_115_(5.047)"	"0"	NA
"867"	"PXD004818"	"malignant_mesothelioma"	NA	5	1	0	0	0	"0"	"ORF2p_HS_115_(5.047)"	"0"	NA
"868"	"PXD004818"	"malignant_mesothelioma"	NA	6	1	0	0	0	"0"	"ORF2p_PA2_23_(0.336),ORF2p_HS_100_(0.336),ORF2p_PA2_27_(0.336)"	"0"	NA
"869"	"PXD004818"	"malignant_mesothelioma"	NA	6	1	0	0	0	"0"	"ORF2p_PA2_23_(0.336),ORF2p_HS_100_(0.336),ORF2p_PA2_27_(0.336)"	"0"	NA
"870"	"PXD004818"	"malignant_mesothelioma"	NA	6	1	0	0	0	"0"	"ORF2p_PA2_23_(0.336),ORF2p_HS_100_(0.336),ORF2p_PA2_27_(0.336)"	"0"	NA
"871"	"PXD004818"	"malignant_mesothelioma"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"872"	"PXD004818"	"malignant_mesothelioma"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"873"	"PXD004818"	"malignant_mesothelioma"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"874"	"PXD004818"	"malignant_mesothelioma"	NA	8	1	0	0	0	"0"	"0"	"0"	NA
"875"	"PXD004818"	"malignant_mesothelioma"	NA	8	1	0	0	0	"0"	"0"	"0"	NA
"876"	"PXD004818"	"malignant_mesothelioma"	NA	8	1	0	0	0	"0"	"0"	"0"	NA
"877"	"PXD004818"	"malignant_mesothelioma"	NA	9	1	0	0	0	"0"	"0"	"0"	NA
"878"	"PXD004818"	"malignant_mesothelioma"	NA	9	1	0	0	0	"0"	"0"	"0"	NA
"879"	"PXD004818"	"malignant_mesothelioma"	NA	9	1	0	0	0	"0"	"0"	"0"	NA
"880"	"PXD004987"	"brain_healthy?"	NA	1	1	0	0	0	"ORF1p_PA2_7_(2.929),ORF1p_HS_26_(2.929),ORF1p_HS_38_(2.929),ORF1p_PA2_15_(2.87)"	"ORF2p_HS_73_(2.929),ORF2p_PA2_7_(2.929),ORF2p_PA2_27_(2.929),ORF2p_PA2_31_(2.929),ORF2p_PA2_4_(2.929),ORF2p_HS_9_(2.929),ORF2p_PA2_12_(2.929)"	"c(Q9N2J8_(2.929), C9J7D0_(2.929))"	NA
"881"	"PXD004987"	"brain_healthy?"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"882"	"PXD004987"	"brain_healthy?"	NA	3	1	0	87.0967741935484	0	"0"	"0"	"Q9XRX5_(30.303)"	NA
"883"	"PXD004987"	"brain_healthy?"	NA	4	1	0	0	0	"ORF1p_HS_82_(1.239),ORF1p_HS_30_(1.239),ORF1p_HS_71_(1.239),ORF1p_HS_89_(1.239),ORF1p_PA2_18_(1.239),ORF1p_PA2_2_(1.239),ORF1p_PA2_6_(1.239)"	"ORF2p_HS_101_(4.009),ORF2p_HS_78_(4.009),ORF2p_PA2_9_(1.239),ORF2p_HS_14_(1.239),ORF2p_PA2_27_(1.239),ORF2p_HS_36_(1.239),ORF2p_HS_21_(1.239),ORF2p_PA2_23_(1.239),ORF2p_PA3_1_(1.239),ORF2p_HS_82_(1.239),ORF2p_HS_25_(1.239),ORF2p_HS_116_(1.239),ORF2p_HOT_1_(1.239),ORF2p_PA2_34_(1.239)"	"C9J7D0_(1.239)"	NA
"884"	"PXD004987"	"brain_healthy?"	NA	5	1	0	0	0	"0"	"ORF2p_PA2_27_(3.799),ORF2p_HS_22_(3.799)"	"C9JL84_(3.799)"	NA
"885"	"PXD004987"	"brain_healthy?"	NA	6	1	0	0	0	"ORF1p_HS_14_(2.967),ORF1p_HOT_4_(2.967),ORF1p_PA3_1_(2.967),ORF1p_HS_74_(2.967),ORF1p_HS_67_(2.967),ORF1p_HS_90_(2.967),ORF1p_HS_69_(2.967),ORF1p_PA2_6_(2.967)"	"ORF2p_PA2_8_(2.967),ORF2p_HS_82_(2.967),ORF2p_HS_120_(2.967),ORF2p_PA2_27_(2.967),ORF2p_HS_99_(2.967),ORF2p_PA2_4_(2.967),ORF2p_HS_9_(2.967),ORF2p_PA2_30_(2.967),ORF2p_HS_21_(2.967),ORF2p_PA2_15_(2.967),ORF2p_HS_101_(2.967),ORF2p_HS_12_(2.967),ORF2p_PA2_20_(2.967),ORF2p_HS_103_(2.967),ORF2p_PA2_34_(2.967),ORF2p_PA2_18_(2.967)"	"c(C9J7D0_(2.967), C9JL84_(2.967))"	NA
"886"	"PXD004987"	"brain_healthy?"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"887"	"PXD004987"	"brain_healthy?"	NA	8	1	0	0	0	"ORF1p_PA2_16_(2.241),ORF1p_PA2_4_(2.241),ORF1p_PA2_30_(2.241),ORF1p_PA2_32_(2.241),ORF1p_HS_93_(2.241),ORF1p_PA2_20_(2.241),ORF1p_PA2_11_(2.241)"	"ORF2p_PA2_12_(2.368),ORF2p_PA2_25_(2.368),ORF2p_HS_42_(2.368),ORF2p_PA2_35_(2.241),ORF2p_HS_7_(2.241),ORF2p_PA2_27_(2.241),ORF2p_HS_25_(2.241),ORF2p_HS_24_(2.241),ORF2p_HS_4_(2.241),ORF2p_HS_9_(2.241),ORF2p_PA2_30_(2.241),ORF2p_HS_21_(2.241),ORF2p_PA2_23_(2.241),ORF2p_HS_83_(2.241),ORF2p_PA2_32_(2.241),ORF2p_HS_75_(2.241),ORF2p_HS_6_(2.241),ORF2p_HS_19_(2.241),ORF2p_HS_94_(2.241),ORF2p_HS_10_(2.241),ORF2p_PA2_14_(2.241),ORF2p_HS_85_(2.241),ORF2p_PA2_2_(2.241),ORF2p_HS_103_(2.241),ORF2p_PA2_28_(2.241),ORF2p_HS_57_(2.241),ORF2p_HS_37_(2.241)"	"c(C9JY47_(2.368), C9J7D0_(2.241), Q9N2J8_(2.241))"	NA
"888"	"PXD004987"	"brain_healthy?"	NA	9	1	0	0	0	"0"	"0"	"0"	NA
"889"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"890"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"891"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"892"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	4	1	0	0	0	"0"	"0"	"0"	NA
"893"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	5	1	0	0	0	"0"	"0"	"0"	NA
"894"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	6	1	0	0	0	"0"	"0"	"0"	NA
"895"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"896"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	8	1	0	0	0	"0"	"0"	"0"	NA
"897"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	9	1	0	0	0	"0"	"0"	"0"	NA
"898"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	10	1	0	0	0	"0"	"0"	"0"	NA
"899"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	11	1	0	0	0	"0"	"0"	"0"	NA
"900"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	12	1	0	0	0	"0"	"0"	"0"	NA
"901"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	13	1	0	0	0	"0"	"0"	"0"	NA
"902"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	14	1	0	0	0	"0"	"0"	"0"	NA
"903"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	15	1	0	0	0	"0"	"0"	"0"	NA
"904"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	16	1	0	0	0	"0"	"0"	"0"	NA
"905"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	17	1	0	0	0	"0"	"0"	"0"	NA
"906"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	18	1	0	0	0	"0"	"0"	"0"	NA
"907"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	19	1	0	0	0	"0"	"0"	"0"	NA
"908"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	20	1	0	0	0	"0"	"0"	"0"	NA
"909"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	21	1	0	0	0	"0"	"0"	"0"	NA
"910"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	22	1	0	0	0	"0"	"0"	"0"	NA
"911"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	23	1	0	0	0	"0"	"0"	"0"	NA
"912"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	24	1	0	0	0	"0"	"0"	"0"	NA
"913"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	25	1	0	0	0	"0"	"0"	"0"	NA
"914"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	26	1	0	0	0	"0"	"0"	"0"	NA
"915"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	27	1	0	0	0	"0"	"0"	"0"	NA
"916"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	28	1	0	0	0	"0"	"0"	"0"	NA
"917"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	29	1	0	0	0	"0"	"0"	"0"	NA
"918"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	30	1	0	0	0	"0"	"0"	"0"	NA
"919"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	31	1	0	0	0	"0"	"0"	"0"	NA
"920"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	32	1	0	0	0	"0"	"0"	"0"	NA
"921"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	33	1	0	0	0	"0"	"0"	"0"	NA
"922"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	34	1	0	0	0	"0"	"0"	"0"	NA
"923"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	35	1	0	0	0	"0"	"0"	"0"	NA
"924"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	36	1	0	0	0	"0"	"0"	"0"	NA
"925"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	37	1	0	0	0	"0"	"0"	"0"	NA
"926"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	38	1	0	0	0	"0"	"0"	"0"	NA
"927"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	39	1	0	0	0	"0"	"0"	"0"	NA
"928"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	40	1	0	0	0	"0"	"0"	"0"	NA
"929"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	41	1	0	0	0	"0"	"0"	"0"	NA
"930"	"PXD005150"	"spleen_and_sarcoidosis_TB?"	NA	42	1	0	0	0	"0"	"0"	"0"	NA
"931"	"PXD005733"	"adjacent_normal"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"932"	"PXD005733"	"adjacent_normal"	NA	1	1	0	0	0	"0"	"0"	"0"	NA
"933"	"PXD005733"	"adjacent_normal"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"934"	"PXD005733"	"adjacent_normal"	NA	2	1	0	0	0	"0"	"0"	"0"	NA
"935"	"PXD005733"	"adjacent_normal"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"936"	"PXD005733"	"adjacent_normal"	NA	3	1	0	0	0	"0"	"0"	"0"	NA
"937"	"PXD005733"	"adjacent_normal"	NA	4	1	0	0	0	"0"	"0"	"0"	NA
"938"	"PXD005733"	"adjacent_normal"	NA	4	1	0	0	0	"0"	"0"	"0"	NA
"939"	"PXD005733"	"lung_tumour"	NA	5	1	0	0	0	"0"	"0"	"0"	NA
"940"	"PXD005733"	"lung_tumour"	NA	5	1	0	0	0	"0"	"0"	"0"	NA
"941"	"PXD005733"	"lung_tumour"	NA	6	1	0	0	0	"0"	"0"	"0"	NA
"942"	"PXD005733"	"lung_tumour"	NA	6	1	0	0	0	"0"	"0"	"0"	NA
"943"	"PXD005733"	"lung_tumour"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"944"	"PXD005733"	"lung_tumour"	NA	7	1	0	0	0	"0"	"0"	"0"	NA
"945"	"PXD005733"	"lung_tumour"	NA	8	1	0	0	0	"0"	"0"	"0"	NA
"946"	"PXD005733"	"lung_tumour"	NA	8	1	0	0	0	"0"	"0"	"0"	NA
