"Dataset"	"Disease"	"Tissue"	"Sample"	"Replicate"	"ORF1p"	"ORF2p"	"ORF0"	"ORF1p_variants"	"ORF2p_variants"	"HERV_proteins"	"PTMs"	"Study"	"spectralSize"	"diseaseState"
"625"	"PXD004280"	"healthy"	"jurkat cells"	65	1	0	7.5	0	"ORF1p_PA2_20_(7.5),ORF1p_PA2_35_(5.374),ORF1p_HS_94_(5.374),ORF1p_HS_105_(5.374)"	"ORF2p_PA2_35_(7.5),ORF2p_HOT_6_(7.5),ORF2p_HS_116_(7.5),ORF2p_HS_10_(7.5),ORF2p_PA2_14_(7.5),ORF2p_PA2_2_(7.5),ORF2p_PA2_34_(7.5),ORF2p_HS_101_(5.374)"	"P61576_(5.374)"	NA	"inactive"	10739.707	"healthy"
"626"	"PXD004280"	"healthy"	"jurkat cells"	66	1	0	28.0471821756225	0	"ORF1p_HS_94_(8.487),ORF1p_PA2_35_(4.066)"	"ORF2p_HS_101_(9.945),ORF2p_HS_42_(9.945),ORF2p_HS_116_(8.96),ORF2p_HS_108_(8.15),ORF2p_PA2_26_(4.066),ORF2p_PA2_5_(4.066),ORF2p_HS_102_(4.066)"	"0"	NA	"activated"	10739.707	"healthy"
"627"	"PXD004280"	"healthy"	"jurkat cells"	67	1	0	0	0	"ORF1p_HS_94_(7.493)"	"ORF2p_PA2_2_(7.493),ORF2p_HS_101_(1.306),ORF2p_PA2_14_(1.306),ORF2p_PA2_24_(1.306)"	"0"	NA	"control"	10739.707	"healthy"
"628"	"PXD004280"	"healthy"	"jurkat cells"	68	1	0	7.93166564978646	0	"ORF1p_PA2_35_(46.468),ORF1p_PA2_18_(7.019),ORF1p_HS_94_(7.019),ORF1p_PA2_21_(7.019),ORF1p_HS_105_(7.019)"	"ORF2p_HS_91_(7.932),ORF2p_PA2_34_(7.932),ORF2p_PA2_14_(7.85),ORF2p_HS_116_(7.019)"	"P61576_(7.665)"	NA	"inactive"	10739.707	"healthy"
"629"	"PXD004280"	"healthy"	"jurkat cells"	69	1	0	0	0	"ORF1p_HS_105_(49.452),ORF1p_HS_94_(9.719),ORF1p_PA2_34_(7.113),ORF1p_HS_102_(7.113),ORF1p_HS_26_(3.495)"	"ORF2p_HS_116_(9.832),ORF2p_HS_54_(7.113),ORF2p_HS_58_(7.113),ORF2p_HS_101_(7.113),ORF2p_PA2_11_(7.113),ORF2p_PA2_7_(3.495)"	"P61576_(3.495)"	NA	"activated"	10739.707	"healthy"
"630"	"PXD004280"	"healthy"	"jurkat cells"	70	1	0	0	0	"ORF1p_PA2_34_(23.785),ORF1p_HS_94_(9.149),ORF1p_PA3_1_(4.641),ORF1p_PA2_4_(4.641),ORF1p_HS_74_(4.39)"	"ORF2p_HS_116_(8.029),ORF2p_HS_101_(4.641),ORF2p_PA2_30_(4.641),ORF2p_PA2_14_(4.641),ORF2p_PA2_2_(4.641),ORF2p_PA2_34_(4.641),ORF2p_HS_103_(4.641),ORF2p_PA2_26_(4.39),ORF2p_HS_116_(4.39),ORF2p_HS_108_(4.39)"	"P62684_(4.641)"	NA	"control"	10739.707	"healthy"
"631"	"PXD004280"	"healthy"	"jurkat cells"	71	1	0	5.07958008804605	0	"ORF1p_HS_94_(34.637),ORF1p_HS_105_(5.08)"	"ORF2p_PA2_26_(6.651),ORF2p_PA2_35_(5.08),ORF2p_HS_58_(5.08),ORF2p_HS_116_(5.08),ORF2p_PA2_11_(5.08),ORF2p_PA2_28_(5.08)"	"C9JL84_(5.08)"	NA	"inactive"	10739.707	"healthy"
"632"	"PXD004280"	"healthy"	"jurkat cells"	72	1	0	0	0	"0"	"0"	"0"	NA	"activated"	10739.707	"healthy"
"633"	"PXD004280"	"healthy"	"jurkat cells"	73	1	0	0	0	"ORF1p_HS_94_(7.764),ORF1p_PA3_1_(4.352),ORF1p_PA2_34_(4.352),ORF1p_HS_105_(4.352)"	"ORF2p_HS_116_(7.764),ORF2p_PA2_28_(7.764),ORF2p_PA2_23_(4.352),ORF2p_HS_108_(4.352)"	"c(P62684_(4.352), P61576_(4.352), Q9N2J8_(4.352))"	NA	"control"	10739.707	"healthy"
"634"	"PXD004280"	"healthy"	"jurkat cells"	74	1	0	0	0	"ORF1p_HS_94_(34.543),ORF1p_PA2_34_(5.674),ORF1p_HS_105_(4.9)"	"ORF2p_PA2_31_(11.99),ORF2p_HS_116_(4.9)"	"0"	NA	"inactive"	10739.707	"healthy"
"635"	"PXD004280"	"healthy"	"jurkat cells"	75	1	0	0	0	"ORF1p_HS_94_(26.442),ORF1p_PA2_18_(9.923),ORF1p_HS_105_(9.923),ORF1p_PA2_15_(7.532),ORF1p_PA2_21_(7.532)"	"ORF2p_HS_116_(25.606),ORF2p_PA3_1_(9.923),ORF2p_PA2_15_(9.923),ORF2p_PA2_26_(9.923),ORF2p_HS_101_(7.532),ORF2p_PA2_34_(7.532)"	"Q9N2J8_(9.923)"	NA	"activated"	10739.707	"healthy"
"636"	"PXD004280"	"healthy"	"jurkat cells"	76	1	0	0	0	"ORF1p_HS_94_(7.668),ORF1p_PA2_24_(5.319),ORF1p_HS_105_(5.319),ORF1p_PA2_23_(5.319)"	"ORF2p_HS_116_(7.668),ORF2p_PA2_25_(5.319),ORF2p_PA2_26_(5.319),ORF2p_PA2_2_(5.319)"	"0"	NA	"control"	10739.707	"healthy"
"637"	"PXD004280"	"healthy"	"jurkat cells"	77	1	0	0	0	"ORF1p_HS_94_(21.744),ORF1p_HS_26_(6.492),ORF1p_PA2_30_(6.492),ORF1p_HS_105_(6.492),ORF1p_HS_33_(5.16)"	"ORF2p_HS_116_(21.744),ORF2p_PA2_23_(13.139),ORF2p_HS_19_(5.16)"	"Q9N2J8_(6.492)"	NA	"inactive"	10739.707	"healthy"
"638"	"PXD004280"	"healthy"	"jurkat cells"	78	1	0	0	0	"0"	"0"	"0"	NA	"activated"	10739.707	"healthy"
"639"	"PXD004280"	"healthy"	"jurkat cells"	79	1	0	4.592186429061	0	"ORF1p_HS_94_(7.224),ORF1p_PA2_3_(4.592)"	"ORF2p_HS_116_(7.224),ORF2p_PA2_26_(4.592),ORF2p_HS_116_(4.592),ORF2p_PA2_23_(4.592)"	"c(P61576_(7.086), Q9XRX5_(4.592), P63132_(4.592))"	NA	"control"	10739.707	"healthy"
"640"	"PXD004280"	"healthy"	"jurkat cells"	80	1	0	0	0	"0"	"0"	"0"	NA	"inactive"	10739.707	"healthy"
"641"	"PXD004280"	"healthy"	"jurkat cells"	81	1	0	0	0	"ORF1p_HS_1_(7.684),ORF1p_HS_94_(4.355)"	"ORF2p_PA2_14_(51.484),ORF2p_PA2_19_(7.684),ORF2p_HS_106_(7.684),ORF2p_HS_42_(7.684),ORF2p_PA2_29_(7.684),ORF2p_PA2_2_(6.762),ORF2p_PA2_26_(4.355),ORF2p_HS_116_(4.355)"	"c(C9JL84_(7.684), Q9N2J8_(7.684), P62684_(6.452))"	NA	"activated"	10739.707	"healthy"
"642"	"PXD004280"	"healthy"	"jurkat cells"	82	1	0	0	0	"ORF1p_HS_94_(11.707),ORF1p_HS_26_(4.614),ORF1p_PA2_27_(4.614),ORF1p_PA2_21_(4.614)"	"ORF2p_HS_116_(11.707),ORF2p_PA2_35_(4.614),ORF2p_HS_54_(4.614),ORF2p_PA2_26_(4.614),ORF2p_HOT_6_(4.614),ORF2p_HS_116_(4.614),ORF2p_HS_36_(4.614),ORF2p_PA2_20_(4.614),ORF2p_PA2_2_(4.614),ORF2p_PA2_34_(4.614)"	"0"	NA	"healthy"	10739.707	"healthy"
"643"	"PXD004624"	"metastic melanoma"	"blood serum"	1	1	0	0	0	"ORF1p_HS_94_(78.571)"	"0"	"0"	NA	"cachectic_melanoma"	312.185	"disease"
"644"	"PXD004624"	"metastic melanoma"	"blood serum"	1	1	0	0	0	"ORF1p_HS_94_(78.571)"	"0"	"0"	NA	"cachectic_melanoma"	312.185	"disease"
"645"	"PXD004624"	"metastic melanoma"	"blood serum"	2	1	0	0	0	"0"	"0"	"0"	NA	"cachectic_melanoma"	312.185	"disease"
"646"	"PXD004624"	"metastic melanoma"	"blood serum"	2	1	0	0	0	"0"	"0"	"0"	NA	"cachectic_melanoma"	312.185	"disease"
"647"	"PXD004624"	"metastic melanoma"	"blood serum"	3	1	0	0	0	"ORF1p_HS_94_(46.154)"	"0"	"0"	NA	"cachectic_melanoma"	312.185	"disease"
"648"	"PXD004624"	"metastic melanoma"	"blood serum"	3	1	0	0	0	"ORF1p_HS_94_(46.154)"	"0"	"0"	NA	"cachectic_melanoma"	312.185	"disease"
"649"	"PXD004625"	"metastic melanoma"	"blood serum"	1	1	0	0	0	"ORF1p_HS_94_(28.75)"	"ORF2p_HS_116_(11.475)"	"0"	NA	"non-cachectic_melanoma"	206.595	"disease"
"650"	"PXD004625"	"metastic melanoma"	"blood serum"	1	1	0	0	0	"ORF1p_HS_94_(28.75)"	"ORF2p_HS_116_(11.475)"	"0"	NA	"non-cachectic_melanoma"	206.595	"disease"
"651"	"PXD004625"	"metastic melanoma"	"blood serum"	2	1	0	0	0	"0"	"0"	"0"	NA	"non-cachectic_melanoma"	206.595	"disease"
"652"	"PXD004625"	"metastic melanoma"	"blood serum"	2	1	0	0	0	"0"	"0"	"0"	NA	"non-cachectic_melanoma"	206.595	"disease"
"653"	"PXD004625"	"metastic melanoma"	"blood serum"	3	1	0	0	0	"0"	"0"	"0"	NA	"non-cachectic_melanoma"	206.595	"disease"
"654"	"PXD004625"	"metastic melanoma"	"blood serum"	3	1	0	0	0	"0"	"0"	"0"	NA	"non-cachectic_melanoma"	206.595	"disease"
"655"	"PXD004626"	"healthy"	"blood serum"	1	1	0	0	0	"0"	"0"	"0"	NA	"control_serum"	172.535	"healthy"
"656"	"PXD004626"	"healthy"	"blood serum"	1	1	0	0	0	"0"	"0"	"0"	NA	"control_serum"	172.535	"healthy"
"657"	"PXD004626"	"healthy"	"blood serum"	2	1	0	22.34043	0	"0"	"0"	"0"	NA	"control_serum"	172.535	"healthy"
"658"	"PXD004626"	"healthy"	"blood serum"	2	1	0	22.34043	0	"0"	"0"	"0"	NA	"control_serum"	172.535	"healthy"
"659"	"PXD004626"	"healthy"	"blood serum"	3	1	0	0	0	"0"	"0"	"0"	NA	"control_serum"	172.535	"healthy"
"660"	"PXD004626"	"healthy"	"blood serum"	3	1	0	0	0	"0"	"0"	"0"	NA	"control_serum"	172.535	"healthy"
"661"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	1	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"662"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	1	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"663"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	2	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"664"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	2	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"665"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	3	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"666"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	3	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"667"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	4	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"668"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	4	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"669"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	5	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"670"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	5	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"671"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	6	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"672"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	6	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"673"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	7	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"674"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	7	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"675"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	8	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"676"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	8	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"677"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	9	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"678"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	9	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"679"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	10	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"680"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	10	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"681"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	11	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"682"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	11	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"683"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	12	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"684"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	12	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"685"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	13	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"686"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	13	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"687"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	14	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"688"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	14	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"689"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	15	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"690"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	15	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"691"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	16	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"692"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	16	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"693"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	17	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"694"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	17	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"695"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	18	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"696"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	18	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"697"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	19	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"698"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	19	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"699"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	20	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"700"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	20	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"701"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	21	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"702"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	21	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"703"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	22	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"704"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	22	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"705"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	23	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"706"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	23	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"707"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	24	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"708"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	24	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"709"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	25	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"710"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	25	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"711"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	26	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"712"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	26	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"713"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	27	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"714"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	27	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"715"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	28	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"716"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	28	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"717"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	29	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"718"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	29	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"719"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	30	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"720"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	30	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"721"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	31	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"722"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	31	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"723"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	32	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"724"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	32	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"725"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	33	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"726"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	33	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"727"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	34	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"728"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	34	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"729"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	35	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"730"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	35	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"731"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	36	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"732"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	36	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"733"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	37	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"734"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	37	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"735"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	38	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"736"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	38	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"737"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	39	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"738"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	39	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"739"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	40	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"740"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	40	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"741"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	41	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"742"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	41	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"743"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	42	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"744"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	42	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"745"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	43	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"746"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	43	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"747"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	44	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"748"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	44	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"749"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	45	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"750"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	45	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"751"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	46	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"752"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	46	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"753"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	47	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"754"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	47	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"755"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	48	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"756"	"PXD004682"	"adjacent healthy"	"lung epithelial cells"	48	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"healthy"
"757"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	49	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"758"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	49	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"759"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	50	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"760"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	50	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
